Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre,Total
2019,4,Campeche,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,2,2,1,1,0,1,0,5,4,2,3,0,5
2019,4,Campeche,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,2,0,0,0,0,0,0,0,0,1,1
2019,4,Campeche,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,2,1,0,2,1,0,0,0,0,0,1,0,1
2019,4,Campeche,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,6,4,2,5,9,4,4,3,6,3,2,7,12
2019,4,Campeche,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,1,1,0,0,0,0,1,0,0,0,0,0,0
2019,4,Campeche,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,6,7,5,4,2,9,9,7,6,1,2,3,6
2019,4,Campeche,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,13,19,16,20,19,28,27,15,17,6,13,18,37
2019,4,Campeche,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,2,0,3,1,0,1,0,0,2,4,0,3,7
2019,4,Campeche,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,3,6,4,3,3,2,1,5,4,2,6,3,11
2019,4,Campeche,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,1,0,0,1,0,0,0,0,0,0
2019,4,Campeche,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,El patrimonio,Robo,Robo en transporte individual,Con violencia,1,0,0,0,0,0,0,0,0,0,2,0,2
2019,4,Campeche,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,El patrimonio,Robo,Otros robos,Con violencia,1,0,2,3,2,4,7,4,5,4,5,2,11
2019,4,Campeche,El patrimonio,Robo,Otros robos,Sin violencia,7,4,3,4,2,4,4,7,6,6,6,5,17
2019,4,Campeche,El patrimonio,Extorsión,Extorsión,Extorsión,1,0,3,5,2,2,4,1,2,3,2,0,5
2019,4,Campeche,El patrimonio,Despojo,Despojo,Despojo,1,0,0,1,1,2,1,0,0,0,2,1,3
2019,4,Campeche,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,Campeche,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,1,0,1,2,0,0,3,0,1,1,2,1,4
2019,4,Campeche,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,4,Campeche,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,5,17,9,5,11,10,8,11,15,8,8,9,25
2019,5,Coahuila,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,19,10,12,13,12,8,12,6,13,10,7,10,27
2019,5,Coahuila,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,3,2,6,3,3,5,1,3,5,2,3,5,10
2019,5,Coahuila,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,7,7,2,1,7,3,7,5,4,1,4,1,6
2019,5,Coahuila,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,Coahuila,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,1,1
2019,5,Coahuila,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,Coahuila,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,11,25,16,14,18,14,19,27,15,31,14,16,61
2019,5,Coahuila,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,0,2,0,0,0,0,0,1,2,0,0,2
2019,5,Coahuila,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,Coahuila,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,3,4,1,1,4,8,2,3,4,5,3,5,13
2019,5,Coahuila,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,9,13,15,16,16,16,11,17,7,10,8,11,29
2019,5,Coahuila,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,243,373,295,278,466,428,347,441,318,400,239,223,862
2019,5,Coahuila,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,Coahuila,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,5,Coahuila,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,Coahuila,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,38,80,40,53,69,62,27,66,56,97,45,45,187
2019,5,Coahuila,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,10,0,21,11,11,0,1,0,1,0,13,14,27
2019,5,Coahuila,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,Coahuila,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,5,Coahuila,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,2,1,0,3,1,2,1,0,0,0,0
2019,5,Coahuila,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,1,3,2,0,3,1,0,0,1,0,1,1,2
2019,5,Coahuila,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,Coahuila,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,1,2,8,1,5,3,2,2,3,2,0,3,5
2019,5,Coahuila,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,1,0,0,1,0,1,0,0,0,0,0,0
2019,5,Coahuila,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,5,Coahuila,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,1,1,0,0,0,0,1,1,1,3
2019,5,Coahuila,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,5,Coahuila,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,Coahuila,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,Coahuila,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,Coahuila,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,2,4,2,4,3,1,3,1,4,6,5,3,14
2019,5,Coahuila,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,36,57,41,43,48,39,39,64,58,62,43,29,134
2019,5,Coahuila,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,12,17,20,13,20,14,16,26,20,20,16,17,53
2019,5,Coahuila,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,3,3,2,2,0,2,2,2,2,2,0,4
2019,5,Coahuila,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,12,6,15,14,24,12,4,28,15,22,18,7,47
2019,5,Coahuila,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,14,12,13,19,10,4,7,10,14,9,8,8,25
2019,5,Coahuila,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,5,1,3,1,2,3,2,4,2,4,0,6
2019,5,Coahuila,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,13,21,14,4,15,11,8,9,9,13,14,10,37
2019,5,Coahuila,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,13,15,11,16,17,15,9,13,14,24,18,11,53
2019,5,Coahuila,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,1,1,0,2,1,1,0,0,1,1
2019,5,Coahuila,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,1,0,0,0,1,0,0,0,3,1,3,1,5
2019,5,Coahuila,El patrimonio,Robo,Robo en transporte público individual,Con violencia,2,1,0,1,3,1,0,0,1,0,2,0,2
2019,5,Coahuila,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,2,3,0,2,2,1,2,1,1,0,2,3
2019,5,Coahuila,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,2,2
2019,5,Coahuila,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0,0,0,1,1,0,2
2019,5,Coahuila,El patrimonio,Robo,Robo en transporte individual,Con violencia,1,1,0,1,1,2,0,0,0,1,0,0,1
2019,5,Coahuila,El patrimonio,Robo,Robo en transporte individual,Sin violencia,4,1,0,1,1,0,0,4,3,0,0,0,0
2019,5,Coahuila,El patrimonio,Robo,Otros robos,Con violencia,0,1,1,1,0,0,1,0,1,0,0,3,3
2019,5,Coahuila,El patrimonio,Robo,Otros robos,Sin violencia,216,307,232,242,281,213,201,243,191,217,142,128,487
2019,5,Coahuila,El patrimonio,Extorsión,Extorsión,Extorsión,0,3,0,1,8,3,5,5,3,4,4,1,9
2019,5,Coahuila,El patrimonio,Despojo,Despojo,Despojo,17,53,36,33,41,30,37,38,42,47,30,14,91
2019,5,Coahuila,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,4,8,8,23,28,26,16,24,15,27,12,11,50
2019,5,Coahuila,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,2,8,5,6,3,4,5,3,1,0,3,1,4
2019,5,Coahuila,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0,0,0,1,1,0,0,1
2019,5,Coahuila,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,684,819,794,599,720,635,624,786,665,886,714,684,2284
2019,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,46,40,26,45,44,45,50,52,48,40,55,51,146
2019,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,5,2,8,2,8,1,2,1,3,5,4,2,11
2019,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,6,2,9,2,5,2,1,4,4,3,3,2,8
2019,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,2,1,5,3,2,2,8,1,4,2,0,2,4
2019,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,13,12,10,8,5,8,8,10,15,9,9,9,27
2019,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,1,0,0,0,1,1
2019,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,2,2,3,2,2,3,4,0,2,2,4,2,8
2019,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,4,3,5,4,5,5,4,1,2,0,7,7,14
2019,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,57,83,82,75,71,79,71,61,52,76,83,71,230
2019,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,25,25,35,28,31,32,25,39,28,24,17,17,58
2019,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,37,27,37,38,39,43,20,25,39,25,52,55,132
2019,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,2,0,0,0,1,0,0,0,0,0
2019,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,2,14,10,15,8,8,10,6,7,7,5,3,15
2019,6,Colima,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0,0,1,1,0,1,2
2019,6,Colima,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,1,0,0,0,1,0,1,1,0,1,1,2
2019,6,Colima,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,1,0,0,0,0,0,1,1
2019,6,Colima,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,1,3,0,0,0,0,1,0,1,0,2,1,3
2019,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,1,1,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,1,1,1,1,0,1,0,0,1,0,0,1
2019,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro exprés,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,21,28,19,34,29,25,35,35,26,30,31,29,90
2019,6,Colima,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,15,20,27,19,21,19,21,23,18,18,19,20,57
2019,6,Colima,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,1,4,5,0,3,1,5,1,3,2,0,2,4
2019,6,Colima,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,8,8,9,6,10,15,7,14,9,10,12,13,35
2019,6,Colima,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,2,2,3,3,0,2,1,0,0,0,0,0,0
2019,6,Colima,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,1,0,2,4,0,2,1,1,5,2,0,7
2019,6,Colima,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,3,5,5,3,1,2,2,2,5,3,2,2,7
2019,6,Colima,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,18,9,4,10,12,14,7,14,10,16,14,10,40
2019,6,Colima,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,El patrimonio,Robo,Otros robos,Con violencia,81,69,72,62,7,19,5,4,3,5,4,7,16
2019,6,Colima,El patrimonio,Robo,Otros robos,Sin violencia,181,164,174,174,256,279,263,239,204,273,215,245,733
2019,6,Colima,El patrimonio,Extorsión,Extorsión,Extorsión,3,8,3,3,6,7,4,20,4,8,5,3,16
2019,6,Colima,El patrimonio,Despojo,Despojo,Despojo,27,39,34,30,41,30,23,38,30,42,25,29,96
2019,6,Colima,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Colima,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,3,3,8,3,5,1,6,1,1,0,3,2,5
2019,6,Colima,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,6,Colima,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,246,147,160,162,98,126,160,142,122,131,108,97,336
2019,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,30,22,15,25,19,26,28,18,30,21,31,33,85
2019,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,9,13,12,6,9,10,6,12,14,5,9,11,25
2019,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,10,12,8,11,10,9,12,6,11,5,12,5,22
2019,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,1,1,0,1,0,1,2,0,1,0,0,1
2019,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,28,27,41,43,53,41,34,28,34,29,30,46,105
2019,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,13,9,21,23,17,17,23,24,15,19,18,21,58
